mol_id,individual_id,lead_smiles,smiles,qed,sim,sa,logp,mw,is_valid,source
134,72,O=C1NCCN(C(=O)CCc2ccccc2)[C@@H]1CC(=O)N1CCN(c2ccccc2)CC1,O=C1NCC[C@H]1CS[C@H]1c2cc3c1n2-c1ccccc1CC3,0.945697,0.205128,5.1326,2.848,310.42,True,final_batch
125,17,CC(C)[C@@H](CO)Nc1ccc(N)cc1Br,Cc1ccc(N2CCCC2)nc1C(=O)Nc1ccc2c(c1)CC2,0.945667,0.102941,2.1455,3.3411,307.4,True,final_batch
142,35,Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,CN(C(=O)c1ccn[nH]1)C1CCC(c2ccccc2)CC1=O,0.94563,0.128571,3.3537,2.3871,297.36,True,final_batch
139,42,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,O=S(=O)(Nc1ncc2ccccc2n1)C1=CCCCC=C1,0.945616,0.265625,2.7453,2.9955,301.37,True,final_batch
132,9,COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,CCc1cc([C@@H]2NC(=O)c3cccnc3S2)ccc1OC,0.94557,0.442623,3.1238,3.1869,300.38,True,final_batch
123,0,O=C1O[C@H](C(=O)Nc2ccnc3ccnn23)Cc2ccccc21,CNC(=O)C1CCC(C(C)c2ccc3ncccc3n2)CC1,0.945537,0.202703,2.8837,3.2857,297.4,True,final_batch
140,98,Cc1ccc(CN(C(=O)N[C@H](C)c2nnc3ccccn23)C2CC2)cc1C,C[C@@H](NC(=O)[C@@H]1CC2=CC=CC1C2)c1nnc2ccccn12,0.94551,0.450704,4.7128,2.4289,294.36,True,final_batch
120,26,Cc1cc(-n2c(C)cc(C[NH2+][C@H](C)c3ccc(F)c(F)c3)c2C)no1,Cc1cnc(COC(=O)Nc2ccc3c(c2)OCC3)c(F)c1,0.945447,0.152941,2.442,3.2127,302.31,True,final_batch
142,17,Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,COC1=C(C)C(NC(=O)c2cc3ccccc3n2C)=CC2=CC21,0.945412,0.509091,3.5232,3.2822,306.37,True,final_batch
105,31,CCOC(=O)[C@]1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,COc1ccc2c(c1)O[NH+]N2Cc1cccc2c1C[C@]1(C)CC21,0.945397,0.173913,4.3291,2.3231,308.38,True,final_batch
107,29,CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,C[C](C)[NH2+]Cc1cccc2ncc(nc2C)c(Br)c1,0.944789,0.029851,4.5803,2.8981,320.23,True,final_batch
132,97,COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,COc1cc([C@@H]2NC(=O)c3cccnc3S2)ccc1OF,0.944549,0.466667,3.4194,2.8878,306.32,True,final_batch
123,17,O=C1O[C@H](C(=O)Nc2ccnc3ccnn23)Cc2ccccc21,CNC(=O)CCC1C2CN1CCCCc1ccc3ncccc3c12,0.944544,0.176471,4.6528,2.8651,323.44,True,final_batch
139,48,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,CC1=CC(S(=O)(=O)Nc2ncc3ccccc3n2)=CC=CC1,0.944469,0.276923,2.9273,3.1616,313.38,True,final_batch
107,20,CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,Cc1nc2cnc1cccc(C[NH2+]C(C)C)cc2Br,0.944446,0.060606,4.5595,2.7347,321.24,True,final_batch
135,23,COC[C@H](O)CCCC(F)(F)F,CC(C)N(C)C(=O)C1CCNc2cn(Cc3ccco3)cc21,0.944424,0.057143,3.5849,2.8954,301.39,True,final_batch
118,16,C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCS[C@@H]1C,Cc1ncnn1C(=O)NCc1ccc(F)c(C2CCC2)c1,0.944373,0.090909,2.6149,2.751,288.33,True,final_batch
116,0,O=C(NNc1cccc(C(F)(F)F)c1)c1cccc2cccnc12,O=C(NN1C=CC=CC(C(F)F)=C1)c1cccc2cccnc12,0.94423,0.396825,3.2216,3.4141,313.31,True,final_batch
132,39,COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,COc1ccc([C@@H]2NC(=O)c3cccnc3S2)cc1OC,0.944176,0.5,2.9894,2.6331,302.36,True,final_batch
116,45,O=C(NNc1cccc(C(F)(F)F)c1)c1cccc2cccnc12,CC(F)(F)C1=NC(NC(=O)c2cccc3cccnc23)CC=C1,0.944147,0.428571,3.5152,3.3468,315.32,True,final_batch
124,11,CNC(=O)CN1CCN(C(=O)c2nc(C)n[nH]2)CC1,COC(C)CC(O)c1ccc2cnn(C)c2c1Br,0.944017,0.1,3.7116,2.7942,313.19,True,final_batch
120,20,Cc1cc(-n2c(C)cc(C[NH2+][C@H](C)c3ccc(F)c(F)c3)c2C)no1,Cc1cnc(CCC(=O)Nc2ccc3c(c2)OCC3)c(F)c1,0.943949,0.154762,2.3379,3.0353,300.33,True,final_batch
141,29,O=C(Nc1cccc2ccccc12)NC1CC[NH+](CC(F)F)CC1,O=C(Nc1cccc2ccncc12)C1[C]CCN(CCF)CC1,0.943748,0.297297,3.6437,2.9361,313.38,True,final_batch
146,29,Nc1ccc(Cl)c(S(=O)(=O)N2CCN3C(=O)NC[C@H]3C2)c1,CCC1CCC(c2ccc(F)cn2)(c2ccn[nH]2)CC1=O,0.943688,0.126582,4.1157,3.0091,287.34,True,final_batch
125,36,CC(C)[C@@H](CO)Nc1ccc(N)cc1Br,Cc1ccc(N2[CH]CCC2)nc1C(=O)Nc1ccc2c(c1)CC2,0.943677,0.112676,2.7743,3.5029,306.39,True,final_batch
138,7,COC(=O)c1c(NC(=O)c2cccc(OC)c2)sc(C(=O)NC(C)C)c1C,Cc1c#cc(S(=O)(=O)Nc2ccccc2N2CCCC2)cc1,0.943598,0.12,3.1187,2.9964,314.41,True,final_batch
124,24,CNC(=O)CN1CCN(C(=O)c2nc(C)n[nH]2)CC1,C[C](C)n1cc(-c2cc(Br)ccc2F)nc1CO,0.943512,0.119403,2.8828,3.3639,312.16,True,final_batch
132,54,COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,CCc1cc([C@@H]2NC(=O)c3cccnc3S2)ccc1OF,0.943459,0.369231,3.5448,3.4416,304.35,True,final_batch
146,40,Nc1ccc(Cl)c(S(=O)(=O)N2CCN3C(=O)NC[C@H]3C2)c1,CCC1CCC(c2ccc(Cl)cn2)(c2ccn[nH]2)CC1=O,0.943455,0.155844,4.079,3.5234,303.79,True,final_batch
143,43,CN(C(=O)c1ccn(C)n1)[C@H](Cc1ccccc1)C1CCN(C(=O)C2=CCCC2)CC1,CS(=O)(=O)c1cccc(NC(=O)C2CC2c2ccccc2)c1,0.943387,0.137931,2.5605,2.8323,315.39,True,final_batch
126,35,COc1ccc(CNC(=O)c2cc(N3C(=O)C(C)(C)CS3(=O)=O)ccc2Cl)cc1OC,CC1(C)C=CC(NS(=O)(=O)c2cccc3c2C3)=CCC1,0.943295,0.104651,3.1657,3.1292,289.4,True,final_batch
122,22,C[C@@H](COc1ccccc1)OC(=O)[C@H]1CCCN(C(=O)c2cccs2)C1,CCN1CC(C(=O)Nc2ccsn2)CC1c1ccccc1,0.943205,0.222222,3.4681,3.1647,301.42,True,final_batch
112,16,CC[NH+]1CCC[C@@H]1CN(C)S(=O)(=O)c1cccc(C[NH3+])c1,CNC1CCC[C]1C=C(C)S(=O)(=O)c1ccc2cc1N=C=C2,0.94319,0.158537,5.4812,3.0385,315.42,True,final_batch
123,6,O=C1O[C@H](C(=O)Nc2ccnc3ccnn23)Cc2ccccc21,CNC(=O)C1CCN(C(C)c2ccc3ncccc3n2)CC1,0.943052,0.197368,2.7286,2.1488,298.39,True,final_batch
134,69,O=C1NCCN(C(=O)CCc2ccccc2)[C@@H]1CC(=O)N1CCN(c2ccccc2)CC1,O=C1Cc2ccccc2On2c3cc1c2[C@@H]3C[CH][C@@H]1CCNC1=O,0.943027,0.2375,5.6753,2.2448,321.36,True,final_batch
127,21,CCc1cccc(S(=O)(=O)Nc2cccc(-c3nnnn3C)c2)c1,CC[NH+](C)c1ccc(C=C2Cc3c(F)cccc3O2)nc1C,0.942992,0.134146,4.4151,2.6712,299.37,True,final_batch
106,63,COc1cccc(N2C(=O)C[C@@H](N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cnccc(C2(CC(C)C)CCOC[NH2+]2)cc2cc1-2,0.942975,0.123596,4.4915,2.3776,301.41,True,final_batch
134,41,O=C1NCCN(C(=O)CCc2ccccc2)[C@@H]1CC(=O)N1CCN(c2ccccc2)CC1,O=C1NCCN1OCC1c2cc3c1n2Cc1ccccc1CC3,0.942916,0.24,5.014,2.0371,309.37,True,final_batch
127,8,CCc1cccc(S(=O)(=O)Nc2cccc(-c3nnnn3C)c2)c1,CC[NH+](C)c1ccc(C=C2[CH]c3c(F)cccc3O2)nc1C,0.942834,0.1375,4.5834,2.6811,298.36,True,final_batch
118,89,C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCS[C@@H]1C,CCc1ncnn1C(=O)NCc1ccc(C)c(C2CCC2)c1,0.942786,0.106061,2.5779,3.1743,298.39,True,final_batch
141,95,O=C(Nc1cccc2ccccc12)NC1CC[NH+](CC(F)F)CC1,O=C(Nc1cccc2ccccc12)N1[C]CN(CC(F)F)CC1,0.94269,0.412698,3.0731,3.2932,317.34,True,final_batch
141,8,O=C(Nc1cccc2ccccc12)NC1CC[NH+](CC(F)F)CC1,CC(F)CN1CCN(C(=O)Nc2cccc3ccccc23)CC1,0.942645,0.457627,2.5083,3.3473,315.39,True,final_batch
141,3,O=C(Nc1cccc2ccccc12)NC1CC[NH+](CC(F)F)CC1,O=C(Nc1cccc2ccccc12)N1CCN(CC(F)F)CC1,0.942433,0.45614,2.0252,3.2544,319.36,True,final_batch
118,19,C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCS[C@@H]1C,Cc1ccc(CNC(=O)n2ncnc2C)cc1C1CCC1,0.942373,0.111111,2.5874,2.9203,284.36,True,final_batch
148,21,CC[NH+]1CCN(C(=O)C2CC[NH+](Cc3ccccc3F)CC2)CC1,COc1cc2cnc(NC3=CC=C(C)C34CC4=O)sc-2c1,0.942372,0.074074,4.1522,3.4714,298.37,True,final_batch
139,10,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,Cc1ccc(CNC(=O)N2CC=C(c3ncc(C)nn3)C2)cc1,0.942261,0.183099,2.6222,2.0972,309.37,True,final_batch
134,4,O=C1NCCN(C(=O)CCc2ccccc2)[C@@H]1CC(=O)N1CCN(c2ccccc2)CC1,O=C1Cc2ccccc2-n2c3cc1c2[C@H]3SCN1CCNC1=O,0.942241,0.246753,5.0832,2.3348,325.39,True,final_batch
127,30,CCc1cccc(S(=O)(=O)Nc2cccc(-c3nnnn3C)c2)c1,CC[NH+](C)c1ccc(C=C2Oc3cccc(=O)cc32)cc1C,0.942195,0.155844,4.0774,2.4118,294.37,True,final_batch
139,15,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,CC1=CC(S(=O)(=O)Nc2ncc3ccccc3n2)=CCCC1,0.942114,0.292308,2.7699,3.3856,315.4,True,final_batch
106,14,COc1cccc(N2C(=O)C[C@@H](N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccccc(C2(CC(C)C)CCOC[NH2+]2)cc2cc1-2,0.941874,0.142857,4.19,2.9826,300.42,True,final_batch
106,8,COc1cccc(N2C(=O)C[C@@H](N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc2cc(C3(CC(C)C)CCOC[NH+]3)ccc2c1,0.941737,0.177215,3.7342,2.8168,299.41,True,final_batch
106,24,COc1cccc(N2C(=O)C[C@@H](N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1ccc2cc(C3(CC(C)C)CCOC[NH2+]3)ccc2c1,0.941717,0.179487,3.7342,3.031,300.42,True,final_batch
124,4,CNC(=O)CN1CCN(C(=O)c2nc(C)n[nH]2)CC1,C[C](C)n1cc(-c2cc(Br)ccc2C)nc1CO,0.941685,0.138462,2.8391,3.5332,308.2,True,final_batch
132,37,COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,COc1cc([C@H]2Cc3ncccc3C(=O)N2)ccc1OF,0.941681,0.459016,3.1749,2.3807,288.28,True,final_batch
148,3,CC[NH+]1CCN(C(=O)C2CC[NH+](Cc3ccccc3F)CC2)CC1,COc1ccc2nc(NC3=CC=C(C)C34CC4=O)sc2c1,0.941673,0.088608,3.8663,3.5198,298.37,True,final_batch
149,36,COc1ccc2nc(Nc3ccc4c(c3)CCC4)sc2c1,COC1CC=c2nc(Nc3cccc(C4CC4)c3)sc2=C1C,0.941617,0.267606,3.5762,3.1339,312.44,True,final_batch
135,43,COC[C@H](O)CCCC(F)(F)F,CC(C)N(C)C(=O)C1CNCc2cn(Cc3ccco3)cc21,0.9415,0.072464,3.5904,2.183,301.39,True,final_batch
127,42,CCc1cccc(S(=O)(=O)Nc2cccc(-c3nnnn3C)c2)c1,CCc1cc(C=C2Oc3cccc(=O)cc32)ccc1[NH+](C)CC,0.941192,0.153846,4.051,2.6658,308.4,True,final_batch
139,23,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,CC1=CC(S(=O)(=O)Nc2nnc3ccccc3n2)=CCCC1,0.94084,0.322581,2.8771,2.7806,316.39,True,final_batch
146,21,Nc1ccc(Cl)c(S(=O)(=O)N2CCN3C(=O)NC[C@H]3C2)c1,CCC1CCC(c2ccc(C)cn2)(c2ccn[nH]2)CC1=O,0.94083,0.128205,4.0714,3.1784,283.38,True,final_batch
112,24,CC[NH+]1CCC[C@@H]1CN(C)S(=O)(=O)c1cccc(C[NH3+])c1,CNC1CCC[C]1C=C(C)S(=O)(=O)c1ccc2c(C#N)c1C2,0.940807,0.160494,4.7859,2.4864,315.42,True,final_batch
139,51,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,CC1=CC(S(=O)(=O)Nc2nnc3ccccc3n2)=CC=CC1,0.940799,0.306452,3.0346,2.5566,314.37,True,final_batch
107,8,CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,Cc1nccnc1-c1ccc(C[NH2+]C(C)C)cc1Br,0.940706,0.0625,3.3646,2.6863,321.24,True,final_batch
116,44,O=C(NNc1cccc(C(F)(F)F)c1)c1cccc2cccnc12,CC(F)(F)C1=NC(NC(=O)c2cccc3cccnc23)CCC1,0.940636,0.435484,3.3651,3.5708,317.34,True,final_batch
105,42,CCOC(=O)[C@]1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,COc1ccc2c(c1)O[NH+]N2Cc1cccc(C2C[C]2C)c1,0.940617,0.181818,3.805,2.3551,295.36,True,final_batch
107,15,CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,Cc1ncccc1C[NH2+]C(C)c1nc(C(C)(C)C)cs1,0.940404,0.073529,3.8995,2.9686,290.46,True,final_batch
138,29,COC(=O)c1c(NC(=O)c2cccc(OC)c2)sc(C(=O)NC(C)C)c1C,Cc1ccc(S(=O)(=O)Nc2ccccc2N2CCCC2)cc1,0.94032,0.126761,1.7307,3.396,316.43,True,final_batch
105,33,CCOC(=O)[C@]1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,COc1ccc2c(c1)O[NH+]N2Cc1cccc(C23CC[C@]2(C)C3)c1,0.94032,0.186813,4.2792,2.715,322.41,True,final_batch
140,91,Cc1ccc(CN(C(=O)N[C@H](C)c2nnc3ccccn23)C2CC2)cc1C,C[C@@H](NC(=O)C1CC=CC=CC1)c1nnc2ccccn12,0.94024,0.484848,3.1216,2.4289,282.35,True,final_batch
142,37,Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,COC1=C(C)C(NC(=O)c2cc3ccccc3n2C)=C1C1=CC1,0.940218,0.518519,2.9218,3.4263,306.37,True,final_batch
111,47,Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,Cc1oc(-c2ccccc2)nc1CC1NC2=NC(C=C[C]2)C1(C)C,0.94003,0.333333,5.0635,3.6087,319.41,True,final_batch
147,96,CCC1CCC(C[NH2+][C@@H]2CCC[C@H]2[C@@H]2CCCC[NH2+]2)CC1,CCC(O)C(=O)N1CCN(c2ccc(-c3ccccc3C)cc2)C1,0.939958,0.068493,2.6953,3.039,324.42,True,final_batch
110,38,COC[C@@H](C)NC(=O)N[C@@H](C(N)=O)c1ccccc1,CC(=O)n1c2ccccc2n1C(=O)N[C@H](C)[CH]OCl,0.939836,0.241379,4.07,2.3813,282.71,True,final_batch
113,30,O=c1n(CCO)c2ccccc2n1CCO,COc1cccc(CCC(=O)n2cccc[nH]n2C)c1C,0.939745,0.163636,3.074,2.8691,287.36,True,final_batch
