mol_id,individual_id,lead_smiles,smiles,qed,sim,sa,logp,mw,is_valid,source
98,83,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,COc1ccccc1CNC(=O)N1CCc2ccccc2C1=O,0.94778,0.123288,1.9762,2.6033,310.35,True,final_batch
63,2,CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)C1Cc2ccccc2OCC1C,0.947757,0.388889,3.4176,2.8084,313.4,True,final_batch
63,15,CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)[C@@H]1Cc2ccccc2OCC1C,0.947757,0.388889,3.4176,2.8084,313.4,True,final_batch
81,0,O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1,[CH]CC1C(C)=CC=C1NC(=O)c1ccc2c(c1)c(=O)ccn2C,0.947746,0.126437,3.6757,2.8295,306.37,True,final_batch
72,44,Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,CNC(=O)c1nn(CN2CCCCCC2C)c2ccccc12,0.94773,0.103448,2.7768,2.6179,300.41,True,final_batch
74,4,NC(=O)c1c(F)cccc1Nc1cccc(N)c1,NC(=O)c1c(F)cccc1Oc1ccc(Br)cn1,0.947655,0.333333,2.1445,2.8744,311.11,True,final_batch
69,77,COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,COc1cccc2c1C(C)[NH2+]CC2Oc1ncccc1Cl,0.947607,0.313433,4.0598,2.5017,305.78,True,final_batch
69,70,COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,COc1cccc2c1C(Oc1ncccc1Cl)C[NH2+]C2C,0.947607,0.313433,4.0598,2.5017,305.79,True,final_batch
83,37,Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,CC1c2cc3ccc2OC(C3Cc2ccncc2C(N)=O)C1C,0.947574,0.119565,5.0631,3.021,308.38,True,final_batch
95,24,O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,O=S(=O)(c1ccc2c(c1)C2)C1CCNC=C1C1C=CC=CC1,0.947557,0.102564,4.1729,2.7426,313.42,True,final_batch
52,46,COc1ccc(C(=O)CCCC2OCC(C)(C)CO2)cc1OC,COc1ccccc1NC(=O)c1c2cnn1CC1CC(C)C21C,0.947512,0.223684,4.5947,3.0713,311.39,True,final_batch
61,64,CCCN(C(=O)c1ccc(CNC(C)=O)cc1)c1cccc2ccccc12,Cc1c(NC(C)(C)C(C)(C)C)c(=O)n(-c2ccccn2)n1C,0.947507,0.125,2.8712,3.116,302.42,True,final_batch
56,19,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2oc(C)c(C(=O)[O-])c2c1,CN(C)c1ccc(C(=O)NC2COc3ccc(F)cc32)cc1,0.947443,0.2,2.5259,2.7552,300.33,True,final_batch
83,40,Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,CC1=C(C)C2Oc3ccc(cc31)C2Cc1ccncc1C(N)=O,0.947424,0.144444,4.7016,3.0748,306.37,True,final_batch
63,89,CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)C1CCOc2ccccc2C1,0.947383,0.394366,2.9158,2.5624,299.37,True,final_batch
59,46,O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,O=S(=O)(N[C@@H]1C=CC=CCC1)c1cc2cc(c1Cl)O2,0.947298,0.235294,4.519,2.9988,297.76,True,final_batch
63,92,CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)c1ccccc1Br,0.94728,0.466667,2.2428,2.9973,308.18,True,final_batch
81,21,O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1,[CH]CC1C=C(NC(=O)c2ccc3c(c2)c(=O)ccn3C)CCC1,0.947203,0.134831,3.5991,3.0535,308.38,True,final_batch
95,56,O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,Cc1ccc(S(=O)(=O)N2CCNC=C2c2ccccc2)cc1,0.947156,0.083333,2.3935,2.5875,314.41,True,final_batch
72,78,Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,CNC(=O)c1nn(CN2CCCC(C)CC2)c2ccccc12,0.947156,0.103448,2.6817,2.4754,300.41,True,final_batch
72,9,Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,CNC(=O)c1nn(CN2CCC(C)CC2C)c2ccccc12,0.947148,0.116279,3.202,2.4738,300.41,True,final_batch
72,50,Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,CNC(=O)c1nn(CN2CCCC(C)C2C)c2ccccc12,0.947148,0.103448,3.1989,2.4738,300.41,True,final_batch
74,20,NC(=O)c1c(F)cccc1Nc1cccc(N)c1,NC(=O)c1c(F)cccc1Oc1c#cc(Br)cc1,0.947115,0.339623,3.6445,3.0798,308.11,True,final_batch
52,71,COc1ccc(C(=O)CCCC2OCC(C)(C)CO2)cc1OC,COc1ccccc1NC(=O)c1c2cnn1CCCC(C)C2,0.947089,0.197368,3.7371,3.1164,299.37,True,final_batch
81,37,O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1,Cn1ccc(=O)c2cc(C(=O)NC3=CC(CF)CC[CH]3)ccc21,0.947053,0.134831,3.6234,2.736,313.35,True,final_batch
52,64,COc1ccc(C(=O)CCCC2OCC(C)(C)CO2)cc1OC,COc1ccccc1NC(=O)c1c2cnn1CCCC1CC21,0.947051,0.194805,4.0532,3.0413,297.36,True,final_batch
84,43,O=C([O-])c1ccc(-c2ccncc2)cn1,Cc1sc2ncnc(NCC(=O)N3CCCCC3)c2c1C,0.947009,0.111111,2.2955,2.7325,304.42,True,final_batch
82,20,CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2F)CC1,Cc1cccc(NC(=O)CN2CCC=Cc3cnc(C)nc32)c1,0.946862,0.180723,2.6585,2.9554,308.39,True,final_batch
59,12,O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,Cc1c2cc(cc1S(=O)(=O)N[C@@H]1C=CC=C(F)CC1)O2,0.946855,0.242857,4.5807,2.951,295.34,True,final_batch
90,3,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(C(=O)Nc1cncc2ccccc12)C1C=C=NCN=C1,0.94685,0.43662,4.0957,2.725,307.36,True,final_batch
82,16,CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2F)CC1,Cc1cccc(NC(=O)CN2CCCCc3cnc(C)nc32)c1,0.946831,0.197531,2.2996,2.8748,310.4,True,final_batch
91,27,Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,c1ccc(C2CCN=C(CN3CCOc4ccccc43)N2)cc1,0.946827,0.192308,3.0491,3.0185,307.4,True,final_batch
93,3,CCOC(=O)C(C)(C)c1nc(-c2ccccc2)no1,CCN1CNC(c2c(C)cccc2F)N(c2ccco2)C1=O,0.946735,0.131579,3.5743,3.2349,303.34,True,final_batch
98,47,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,COc1ccccc1CNC(=O)N1CCc2ccc3cc2C31C,0.946695,0.131579,3.968,3.04,308.38,True,final_batch
57,12,C[NH+](C)CCOc1ccc(CNC(=O)[C@@H]2COc3ccc(F)cc3C2)cc1,CCNC(=O)C1CC2CC2Cc2cc3cccc(OC)c3n2C1,0.946624,0.247059,3.7309,2.9845,312.41,True,final_batch
90,35,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(C(=O)Nc1cncc2ccccc12)C1C=NCN=CC1,0.946622,0.449275,3.743,2.96,309.37,True,final_batch
98,21,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,COc1ccccc1CNC(=O)N1CCc2cccc3c2C1C3,0.946613,0.148649,2.6484,3.0603,308.38,True,final_batch
82,1,CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2F)CC1,Cc1ncc2c(n1)N(CC(=O)Nc1cccc(F)c1)CCC=C2,0.946603,0.204819,2.6842,2.7861,312.35,True,final_batch
56,42,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2oc(C)c(C(=O)[O-])c2c1,Cc1cc(C(=O)NC2COc3ccc(F)cc32)ccc1N(C)C,0.946511,0.220779,2.6849,3.0636,314.36,True,final_batch
62,30,Cc1c(NP(=O)(C(C)(C)C)C(C)(C)C)c(=O)n(-c2ccccc2)n1C,CCc1nn(C)cc1NC(=O)OC1c2ccccc2CN1C,0.9465,0.152778,3.3704,2.6752,300.36,True,final_batch
95,53,O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,Cc1ccc(S(=O)(=O)C2CCNC=C2c2ccccc2)cc1,0.946495,0.083333,2.9519,3.1717,313.42,True,final_batch
76,20,COc1cccc(O[C@@H]2CC[C@H]([NH3+])C2)n1,O=S1(=O)CCc2c(-c3ccc(NC4CC4)nc3)cccc21,0.946464,0.15625,2.5977,2.6527,300.38,True,final_batch
53,4,COc1ccccc1[C@@H](NC(=O)c1ccc2nncn2c1)C(C)(C)C,O=C(NC1(C2=CC=CC=CCC2)C2CC21)c1ccc2nncn2c1,0.946343,0.351351,4.1506,2.6802,318.38,True,final_batch
82,15,CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2F)CC1,Cc1ncc2c(n1)N(CC(=O)Nc1cccc(F)c1)CCCC2,0.946161,0.222222,2.3253,2.7055,314.36,True,final_batch
89,95,O=C(Cl)COc1ccc2c(c1)CCC2,CCN(C(=O)Nc1cncc2ccccc12)C1CC(=O)S1,0.946052,0.119403,3.2248,3.0782,301.37,True,final_batch
52,25,COc1ccc(C(=O)CCCC2OCC(C)(C)CO2)cc1OC,COc1ccccc1NC(=O)c1c2cnn1CCC1C3CC213,0.945914,0.243243,5.0202,2.4352,295.34,True,final_batch
84,11,O=C([O-])c1ccc(-c2ccncc2)cn1,Cc1sc2ncn(NC(=O)C(C)C)c(=O)c2c1C(C)C,0.945794,0.116667,2.9496,2.6159,293.39,True,final_batch
88,41,CCCCn1c(N)c(N(C)C(=O)CSc2ccc(F)cc2)c(=O)[nH]c1=O,O=C(O)COc1cccc2c3c4cc-4c1C1COC2CC1C3,0.94574,0.126437,5.2372,2.9857,296.32,True,final_batch
67,65,COc1ccccc1NC(=O)c1cc2c(cc1Cl)N1CCCCCC1=NS2(=O)=O,COc1ccccc1NC(=O)c1cc2c(cc1Cl)CC2=O,0.945704,0.463768,1.9967,3.3397,301.73,True,final_batch
50,40,CC(C)(C)C(=O)N1CCC[NH+](C[C@H](O)COCc2ccccc2Cl)CC1,CCCC(C)N1Nc2cc3ccc(C)cn3c2C(=O)N(C)C1=O,0.945703,0.114943,3.7894,3.2708,314.39,True,final_batch
59,47,O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,CC1=CC=C[C@H](NS(=O)(=O)c2cc3cc(c2Cl)O3)CO1,0.945635,0.26087,4.8312,2.5828,313.76,True,final_batch
56,56,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2oc(C)c(C(=O)[O-])c2c1,CN(C)c1c#cc(C(=O)NC2COc3ccc(F)cc32)cc1,0.945553,0.189873,4.0782,2.3556,298.32,True,final_batch
54,98,C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1,COc1cc(C)sc1C(=O)Nc1cc2c(cn1)[CH]CC(=O)C2,0.945428,0.082353,3.1607,2.7801,315.37,True,final_batch
53,2,COc1ccccc1[C@@H](NC(=O)c1ccc2nncn2c1)C(C)(C)C,CC1CC1(NC(=O)c1ccc2nncn2c1)C1=CC=CC=CCC1,0.945286,0.388889,4.0637,3.0703,320.4,True,final_batch
54,41,C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1,CCc1cc(C)sc1C(=O)Nc1cc2c(cn1)[CH]CC(=O)C2,0.945236,0.096386,3.2314,3.3339,313.4,True,final_batch
54,8,C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1,CCc1cc(C)sc1C(=O)Nc1cc2c(cn1)CCC(=O)C2,0.945144,0.098765,2.8169,3.324,314.41,True,final_batch
83,17,Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,CC1Cc2cc3ccc2OC1C3Cc1ccncc1C(=O)O,0.945124,0.107527,4.7531,3.0593,295.34,True,final_batch
84,27,O=C([O-])c1ccc(-c2ccncc2)cn1,Cc1sc2ncn(CC(=O)NC3C=CC=CC=CC3)c2c1C,0.9451,0.121212,3.6627,3.2717,313.43,True,final_batch
71,8,CC(=O)c1ccc(Oc2ccc(C(=O)NC[C@H]3CC[NH+](C)C3)cc2)cc1,CCc1cc(Cc2c3nc(N)nc2OC(C)C=N3)ccc1C,0.944558,0.113924,4.3737,3.0036,296.37,True,final_batch
71,38,CC(=O)c1ccc(Oc2ccc(C(=O)NC[C@H]3CC[NH+](C)C3)cc2)cc1,CCc1cc(Cc2c3nc(N)nc2OCCC=N3)ccc1C,0.944553,0.126582,3.8619,3.0052,296.37,True,final_batch
91,22,Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,C=c1cccnc1=C(C=CC)NC(=O)[C@H]1CC[CH]c2ccccc21,0.944514,0.294872,4.1314,2.4224,317.41,True,final_batch
88,20,CCCCn1c(N)c(N(C)C(=O)CSc2ccc(F)cc2)c(=O)[nH]c1=O,O=C(O)COc1cccc2c(c3cc-3c1)CC1CCOC2C1,0.944508,0.101124,4.4809,3.2786,298.34,True,final_batch
54,20,C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1,CCc1cc(C)sc1C(=O)Nc1ccc2c(c1)CC(=O)CO2,0.944495,0.111111,2.5894,3.3752,315.39,True,final_batch
84,12,O=C([O-])c1ccc(-c2ccncc2)cn1,CC1Cc2c(ncn2CC(=O)NC(C)c2ccccc2)S1,0.944356,0.140625,3.3941,2.7972,301.42,True,final_batch
90,9,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(CC1CC=NN1C)C(=O)Nc1cncc2ccccc12,0.94422,0.507463,3.3011,2.7785,311.39,True,final_batch
91,48,Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,CCCC1=c2ncccc2=CC(C)([C@H]2CCOc3ccccc32)N1,0.944055,0.311688,3.9188,2.6986,320.44,True,final_batch
65,33,CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1cc(OC)ccc1O,Cc1cccc(C(=O)NCC2CC(=O)N(c3ccccc3)C2)c1,0.943961,0.171053,2.3154,2.7779,308.38,True,final_batch
69,90,COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,COc1cccc2c1C(COc1ncccc1Cl)[NH2+]C2C,0.943931,0.359375,3.947,2.5017,305.79,True,final_batch
84,6,O=C([O-])c1ccc(-c2ccncc2)cn1,CC(NC(=O)Cn1cnc2c1C1=CCC1S2)c1ccccc1,0.943914,0.134328,3.6371,3.0219,311.41,True,final_batch
80,18,CC(C)C[NH2+]C[C@H]1CCCO[C@H]1[C@H]1CC=CCC1,Cn1c(-c2cccnc2)cnc1C(=O)NCC1CCCCC1,0.943896,0.088608,2.4274,2.7922,298.39,True,final_batch
86,21,C[C@H](NC(=O)c1cc(-c2ccco2)[nH]n1)c1ccc(Cl)s1,Cc1ccc(C(C)NC(=O)c2cc(C3=CCN=C3)on2)s1,0.943586,0.371429,3.5478,3.0033,301.37,True,final_batch
86,19,C[C@H](NC(=O)c1cc(-c2ccco2)[nH]n1)c1ccc(Cl)s1,Cc1ccc([C@H](C)NC(=O)c2cc(C3=CCN=C3)on2)s1,0.943586,0.371429,3.5478,3.0033,301.37,True,final_batch
69,74,COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,CC[NH2+]CC1Oc2nccc(c2Cl)-c2c(OC)cccc21,0.943544,0.216216,4.6336,2.4274,305.78,True,final_batch
75,12,Cc1ccc(C2=NN(C(=O)C[NH+]3CCC4(CC3)OCCO4)[C@H](c3ccccc3Cl)C2)c(C)c1,COc1cccc(C[S]2CCC([NH3+])c3ccccc32)n1,0.943534,0.142857,4.1522,2.6049,288.42,True,final_batch
89,8,O=C(Cl)COc1ccc2c(c1)CCC2,CCN(CC1CC=NO1)C(=O)Nc1cnc2cccccc1-2,0.943473,0.144928,3.3004,2.8149,298.35,True,final_batch
91,61,Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,[CH]C1([C@H]2CCOc3ccccc32)C=c2cccnc2=C(CCC)N1,0.94345,0.324675,4.0973,2.3898,318.42,True,final_batch
74,17,NC(=O)c1c(F)cccc1Nc1cccc(N)c1,NC(=O)c1c(F)cccc1Oc1ccc(Br)cc1,0.943378,0.367347,1.8318,3.4794,310.12,True,final_batch
88,5,CCCCn1c(N)c(N(C)C(=O)CSc2ccc(F)cc2)c(=O)[nH]c1=O,O=C(O)COc1cccc2c(c3cc-3c1)CCC1OCCOC21,0.943315,0.103448,3.7571,2.6575,314.34,True,final_batch
94,5,C[NH2+]C[C@@H]1C[C@@H]1c1c(F)cccc1Cl,O=S(=O)(NCc1ccc(Cl)cc1)c1ccccc1F,0.943241,0.226415,1.6619,2.9576,299.75,True,final_batch
84,5,O=C([O-])c1ccc(-c2ccncc2)cn1,CC(NC(=O)Cn1cnc2c1C1CCC1S2)c1ccccc1,0.94321,0.151515,3.6738,3.1122,313.43,True,final_batch
79,81,O=C(NC1CCCCCC1)N[C@H]1CCSc2c(F)cccc21,Cc1ccccc1CC1[NH2+]CCCC1c1nnccc1C(C)C,0.943187,0.101266,4.2116,2.9605,310.47,True,final_batch
95,15,O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,Cc1ccc2cc1C(NCCc1ccccc1)CCS2(=O)=O,0.943066,0.106667,3.7444,3.0458,315.44,True,final_batch
97,28,CC[C@H](C#N)Oc1ccc(CO)nc1,Cc1ccc(NC(=O)C2CCN2Cc2ccncc2C)cc1,0.943042,0.128571,2.5161,2.9114,295.39,True,final_batch
90,44,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(CC1=NC=NC1C)C(=O)Nc1cncc2ccccc12,0.94295,0.53125,3.4695,2.96,309.37,True,final_batch
76,38,COc1cccc(O[C@@H]2CC[C@H]([NH3+])C2)n1,Cc1c(-c2ccc(NC3CC3)nc2)cccc1S(C)(=O)=O,0.942818,0.15873,2.2526,3.0348,302.4,True,final_batch
68,39,O=C1N(Cc2cccc(F)c2)c2ccccc2[C@]1(O)c1cccc(F)c1,COc1cc2c(cc1On1ccc(Cl)c1)[NH+]CCCC2,0.942765,0.090909,3.9866,2.3092,292.77,True,final_batch
62,0,Cc1c(NP(=O)(C(C)(C)C)C(C)(C)C)c(=O)n(-c2ccccc2)n1C,CCc1nn(C)cc1NC(=O)OC1=C(C)Cc2ccccc21,0.942735,0.15493,2.9375,3.5183,297.36,True,final_batch
79,13,O=C(NC1CCCCCC1)N[C@H]1CCSc2c(F)cccc21,Cc1ccccc1C[C]1[NH2+]CCCC1c1nnccc1C(C)C,0.942646,0.102564,3.9737,3.1239,309.46,True,final_batch
68,31,O=C1N(Cc2cccc(F)c2)c2ccccc2[C@]1(O)c1cccc(F)c1,CCc1cc2c(cc1On1cc(Cl)cn1)[NH+]CCCC2,0.942466,0.116883,4.1053,2.258,291.78,True,final_batch
99,32,COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1,COc1[nH]cc(C2CC2)c1S(=O)(=O)N1CCc2ccccc21,0.942456,0.134831,2.7122,2.6521,318.4,True,final_batch
91,60,Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,[CH]C(NC1=c2ncccc2=CC(C)C1)[C@H]1CCOc2ccccc21,0.942385,0.328947,4.4155,2.2457,318.42,True,final_batch
63,62,CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)C1OCCOc2ccccc21,0.942301,0.4,3.1576,2.0713,301.35,True,final_batch
59,13,O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,CC1=CC=C[C@@H](NS(=O)(=O)c2cc3cc(c2C)O3)CO1,0.942285,0.268657,4.7303,2.2378,293.34,True,final_batch
59,16,O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,CC1=CC=C[C@H](NS(=O)(=O)c2cc3cc(c2C)O3)CO1,0.942285,0.268657,4.7303,2.2378,293.34,True,final_batch
97,41,CC[C@H](C#N)Oc1ccc(CO)nc1,Cc1ccc(NC(=O)C2C[CH]N2Cc2ccncc2C)cc1,0.942279,0.130435,3.0236,3.0732,294.38,True,final_batch
79,24,O=C(NC1CCCCCC1)N[C@H]1CCSc2c(F)cccc21,CC(C)c1ccnnc1C1CCC[NH2+]C1Cc1ccccc1,0.942262,0.12,4.1287,2.6521,296.44,True,final_batch
90,75,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN1CC=NCN=C(C(=O)Nc2cncc3ccccc23)C1,0.942212,0.388889,3.1216,1.9781,309.37,True,final_batch
79,54,O=C(NC1CCCCCC1)N[C@H]1CCSc2c(F)cccc21,CC(C)c1ccnnc1C1CCC[NH2+][C]1Cc1ccccc1,0.942211,0.121622,3.9029,2.8155,295.43,True,final_batch
64,14,O=C(Nc1ccc2c(c1)COC2)C(=O)N[C@@H]1CCOC2(CCCCC2)C1,COc1cc(C2CCC(O)C2c2ccccc2OC)ccn1,0.942152,0.1,3.2968,3.1209,299.37,True,final_batch
95,40,O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,O=S(=O)(c1ccc2c(c1)CC2)N1CCNC=C1c1ccccc1,0.942009,0.109589,2.5978,2.3777,326.42,True,final_batch
91,38,Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,Cc1cc(NC(=O)[CH]C2COC3=CCCC=C32)c2ncccc2n1,0.941925,0.350649,3.8673,3.3315,320.37,True,final_batch
97,9,CC[C@H](C#N)Oc1ccc(CO)nc1,Cc1c#cc(NC(=O)C2CCN2Cc2ccncc2F)cc1,0.94192,0.118421,3.9709,2.3425,297.33,True,final_batch
86,39,C[C@H](NC(=O)c1cc(-c2ccco2)[nH]n1)c1ccc(Cl)s1,Cc1ccc(C(C)NC(=O)C2=NOC(c3ccco3)C2)s1,0.941844,0.380282,3.5507,3.3443,304.37,True,final_batch
97,16,CC[C@H](C#N)Oc1ccc(CO)nc1,Cc1ccc(NC(=O)C2CON2Cc2ccncc2Cl)cc1,0.941837,0.138889,2.8955,2.7979,317.78,True,final_batch
90,40,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(CC1C=NN=C1)C(=O)Nc1cncc2ccccc12,0.941837,0.566667,3.12,2.775,295.35,True,final_batch
98,27,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,COc1ccccc1CNC(=O)C1CCc2ccc3cc2C31C,0.941823,0.175676,4.1457,3.1934,307.39,True,final_batch
63,31,CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)Oc1ccccc1Br,0.941817,0.516667,2.4646,3.3559,324.18,True,final_batch
94,7,C[NH2+]C[C@@H]1C[C@@H]1c1c(F)cccc1Cl,O=S(=O)(CNc1ccc(Cl)cc1)c1ccccc1F,0.941781,0.230769,1.9574,3.3224,299.75,True,final_batch
64,33,O=C(Nc1ccc2c(c1)COC2)C(=O)N[C@@H]1CCOC2(CCCCC2)C1,COc1cc(O)c(C2CCC(=O)N2c2ccccc2)cc1C,0.941779,0.111111,2.6716,3.5773,297.35,True,final_batch
92,3,CC[C@]1(c2ccccc2)NC(=O)N(CCOc2ccc(Cl)cc2Cl)C1=O,CC1=CC=Cc2c([nH]c(=O)n2CCOc2ccc(C)cc2F)C1,0.941688,0.227848,2.9469,3.2185,314.36,True,final_batch
98,38,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,COc1ccccc1CNC(=O)C1CCc2cccc3c2C1C3,0.94168,0.2,2.9769,3.2137,307.39,True,final_batch
53,7,COc1ccccc1[C@@H](NC(=O)c1ccc2nncn2c1)C(C)(C)C,O=C(NC(C1=CC=CC=CCC1)C1CC1)c1ccc2nncn2c1,0.941619,0.408451,3.6082,3.0703,320.4,True,final_batch
97,24,CC[C@H](C#N)Oc1ccc(CO)nc1,Cc1ccc(NC(=O)C2CON2Cc2ccncc2C)cc1,0.941587,0.142857,2.9124,2.4529,297.36,True,final_batch
