SMILES,mol_id,qed,sim
CCOC(=O)NS(=O)c1c(Cl)cccc1Br,3,0.928997854945275,0.1724137931034483
CCOC(=O)NS(=O)c1c(C)cccc1Cl,3,0.9091437589489693,0.2222222222222222
CCCC(=O)NC(=O)c1c(Cl)cccc1Br,3,0.9321193469584355,0.1206896551724138
CCSC(=O)NS(=O)c1c(C)cccc1Cl,3,0.9232381071867091,0.21818181818181817
Cc1ccccc1C[S@](=O)CC1CC=CC=C1O,3,0.9039701015598018,0.4
CCCC(=O)NS(=O)c1c(Cl)cccc1Cl,3,0.9212838164826194,0.17307692307692307
CCSC(=O)NS(=O)c1c(Cl)cccc1Cl,3,0.9289723337276,0.16666666666666666
CCCC(=O)NS(=O)c1c(C)cccc1Cl,3,0.9034686702013964,0.22641509433962265
Cc1ccccc1[C][S@](=O)CC1CC=CC=C1O,3,0.902635509115324,0.22413793103448276
CCc1ccnnc1C1CC2CC[C@H]1c1cc(C[NH3+])ccc12,4,0.9459802965471065,0.1111111111111111
CCc1ccnnc1C1CC2C[CH]N1c1cc(C[NH3+])ccc12,4,0.9453159366396344,0.13513513513513514
CCc1ccnnc1C1CC2C[CH][C@H]1c1cc(C[NH3+])ccc12,4,0.9457476126091806,0.1232876712328767
CSCC(=O)NC(=O)c1c(Cl)cc(Cl)cc1Cl,4,0.931532079096323,0.625
CSCC(=O)NC(=O)c1c(F)cc(Cl)cc1Cl,4,0.9326030526596097,0.5555555555555556
CCc1ccnnc1C1CC2CCN1c1cc(C[NH3+])ccc12,4,0.9443540222543818,0.12
CCc1ccncc1C1CC2C[CH][C@H]1c1cc(C[NH3+])ccc12,4,0.9257087866104684,0.1095890410958904
CSCC(=O)NC(=O)c1c(Cl)cc(C)cc1Cl,4,0.9313886655179348,0.5
[CH]1C[C@@H]2N[C@H]1[C@H]1CN(c3cc(C4=CC=C4)[nH+]c4ccccc34)C[C@H]12,5,0.9229584171022941,0.4426229508196721
CC([CH]O)[C@@H]1CCN1c1ccc2ccc=2[nH+]c2c1CCCC2,5,0.9454814349912116,0.13333333333333333
N[C@H]1CC[CH][C@H]2CN(c3cc(C4=CC=C4)[nH+]c4ccccc34)C[C@@H]12,5,0.925166556856308,0.45901639344262296
N[C@H]1[CH]C[CH][C@H]2CN(c3cc(C4=CC=C4)[nH+]c4ccccc34)C[C@@H]12,5,0.9256586064849159,0.45
N[C@H]1CC[CH]C[C@H]2N(c3cc(C4=CC=C4)[nH+]c4ccccc34)CN12,5,0.9258964108702379,0.3384615384615385
C1=CC(c2cc(N3C[C@@H]4[C@H](C3)[C@H]3CC[C@@H]4N3)c3ccccc3[nH+]2)=C1,5,0.9230377955564636,0.5185185185185185
O[C@H]1CC[CH]C[C@H]2N(c3cc(C4=CC=C4)[nH+]c4ccccc34)CN12,5,0.9251720715917473,0.3384615384615385
O[C@H]1[CH]C[CH][C@H]2CN(c3cc(C4=CC=C4)[nH+]c4ccccc34)C[C@@H]12,5,0.9246936824132495,0.4426229508196721
CC([CH]O)[C@@H]1[CH]CN1c1ccc2ccc=2[nH+]c2c1CCCC2,5,0.9450766758252024,0.11842105263157894
N[C@H]1[CH]C[CH]C[C@@H]2[C@H]1CN2c1cc(C2=CC=C2)[nH+]c2ccccc12,5,0.9255298435179062,0.34328358208955223
CC([CH]O)[C@@H]1[CH]CN1c1ccc2ccc=2[nH+]c2c1CCC=C2,5,0.9446257052704338,0.12987012987012986
C1=CC(c2cc(N3C[C@H]4[C@@H]5CC[C@H](C[C@H]43)N5)c3ccccc3[nH+]2)=C1,5,0.9229216099126161,0.36923076923076925
N[C@H]1[CH]C[CH]C[C@H]2N(c3cc(C4=CC=C4)[nH+]c4ccccc34)CN12,5,0.9255699812556064,0.3088235294117647
N[C@H]1CC[CH]C[C@H]2N(c3cc(C4=CC=C4)[nH+]c4c3C=CCC4)CN12,5,0.9105477038504387,0.15789473684210525
Cc1cc(CNC(=O)N2OC3=CC2C=CC=CC=C3)ns1,6,0.9135972434983416,0.2222222222222222
CC1=CC(CNC(=O)Nc2cc(-c3ccccc3)on2)=NC1,6,0.9100932049040134,0.6730769230769231
CC1=CC(CNC(=O)Nc2cc(-c3ccccc3)on2)CN1C,6,0.9104219358107714,0.5789473684210527
Cc1cc(CNC(=O)C2=NOC(c3ccccc3)CC2)no1,6,0.940705153774856,0.4666666666666667
Cc1cc(CNC(=O)C2CC=C(c3ccccc3)O2)no1,6,0.9361771459400356,0.5454545454545454
Cc1cc(CNC(=O)C2=NCc3ccccc3CCC2)no1,6,0.9464639824107046,0.4576271186440678
Cc1cc(CNC(=O)N2CC=C(c3ccccc3)O2)ns1,6,0.9480214680634197,0.359375
O=C(NCC1=NOCC=C1)c1cc(-c2ccccc2)on1,6,0.9308239885651878,0.4166666666666667
Cc1cc(CNC(=O)C2CCCc3ccccc3O2)ns1,6,0.948260687955545,0.2898550724637681
Cc1cc(CNC(=O)N2CC=C(c3ccccc3)O2)no1,6,0.9403830314461301,0.5357142857142857
CC1=CC(CNC(=O)Oc2cc(-c3ccccc3)on2)=NC1,6,0.9410302093905214,0.43548387096774194
Cc1cc(CNC(=O)C2=NOC(c3ccccc3)=CC2)no1,6,0.9398492899576523,0.5263157894736842
CC1=CC(CNC(=O)Cc2cc(-c3ccccc3)on2)CN1C,6,0.9213551402641992,0.42857142857142855
Cc1cc(CNC(=O)C2CC=C(c3ccccc3)O2)ns1,6,0.9443060004267804,0.36507936507936506
Cc1cc(CNC(=O)CCC=C2Oc3ccccc32)ns1,6,0.9216300378050156,0.27941176470588236
Cc1cc(CNC(=O)OC2=NOC(c3ccccc3)C2)no1,6,0.9415620486774863,0.45901639344262296
CC1=CC(CNC(=O)Nc2cc(-c3ccccc3)on2)CS1,6,0.9018987229101665,0.6
Cc1cc(CNC(=O)CC2=NOC(c3ccccc3)C2)ns1,6,0.922336545364399,0.31343283582089554
Cc1cc(CNC(=O)CC2=NOc3ccccc3CC2)no1,6,0.9399447685276541,0.4426229508196721
CC1=CC(CNC(=O)N2CC=C(c3ccccc3)O2)CS1,6,0.9316307186033499,0.2753623188405797
CC=C1ON=C1CNC(=O)Nc1cc(-c2ccccc2)on1,6,0.9079513972873805,0.6111111111111112
Cc1ccn2c(=O)c(C(=O)NC3CC=C(C(F)(F)F)[N-]3)cnc2c1,7,0.9131810181315098,0.5757575757575758
Cc1ccn2c(=O)c(C(=O)NN3CCC(C(C)(C)F)[N-]3)cnc2c1,7,0.9285244158045072,0.5671641791044776
Cc1ccn2c(=O)c(C(=O)NC3CCC(C(C)(C)F)[N-]3)cnc2c1,7,0.9375658358843618,0.5294117647058824
[CH]C(NC1=NCC(C(C)(C)F)=C1)c1cnc2cc(C)ccn2c1=O,7,0.9423002831082639,0.37333333333333335
[CH]C(NN1CCC(C(C)(C)F)[N-]1)c1cnc2cc(C)ccn2c1=O,7,0.9346968832781991,0.4189189189189189
Cc1ccn2c(=O)c(C(=O)NC3CC=C(C(C)(F)F)[N-]3)cnc2c1,7,0.9366071531573151,0.5441176470588235
[2H]C(F)(F)C1=CCC(NC(=O)c2cnc3cc(C)ccn3c2=O)[N-]1,7,0.9391951526777998,0.49295774647887325
[2H]C(F)(F)[C]1CCC(NC(=O)c2cnc3cc(C)ccn3c2=O)[N-]1,7,0.9393151902870214,0.49295774647887325
[2H]C(F)(F)[C]1CCC(N[S@](=O)c2cnc3cc(C)ccn3c2=O)[N-]1,7,0.9226212985245721,0.358974358974359
Cc1ccn2c(=O)c(C(=O)NC3CC=C(C(F)CF)[N-]3)cnc2c1,7,0.9298146738730437,0.4794520547945205
Cc1ccn2c(=O)c(C(=O)NC3=N[N-]C(C(C)(C)F)[N-]3)cnc2c1,7,0.9080115874322662,0.6
Cc1ccn2c(=O)c(C(=O)NC3CCC(C(C)(F)F)[N-]3)cnc2c1,7,0.9343805708560444,0.5294117647058824
Cc1ccn2c(=O)c(C(=O)NC3=NC[C](C(C)(F)F)[N-]3)cnc2c1,7,0.9061491102855029,0.5757575757575758
Cc1ccn2c(=O)c(C(=O)NC3CC[C](C(F)CF)[N-]3)cnc2c1F,7,0.9163888998603174,0.3132530120481928
Cc1ccn2c(=O)c(C(=O)NC3=NCC(C(C)(F)F)[N-]3)cnc2c1,7,0.9022616512855671,0.5909090909090909
Cc1ccn2c(=O)c(C(=O)NC3=NCC(C(C)(C)F)=N3)cnc2c1,7,0.9003136910925589,0.5606060606060606
[2H]C(F)(F)[C]1CN=C(NC(=O)c2cnc3cc(C)ccn3c2=O)[N-]1,7,0.9033605196279301,0.5217391304347826
Cc1ccn2c(=O)c(C(=O)NC3=NCC(C(C)(C)F)=C3)cnc2c1,7,0.913471455929935,0.5606060606060606
COc1ccccc1N1C=CCCC2(CC=CC(=O)NC2)CC1,8,0.9111374359386926,0.0958904109589041
COc1ncccc1N1CCCCC(c2ccc(=O)[nH]c2)CC1,8,0.9462956842286809,0.1095890410958904
CC=C1CN(c2ccc(=O)[nH]c2)CCN1c1ccccc1OC,8,0.9464471376060991,0.0684931506849315
COc1ncccc1N1C=CCCN(c2ccc(=O)[nH]c2)CC1,8,0.9391949178636189,0.125
COc1ncccc1N1C=CCCC(c2ccc(=O)[nH]c2)CC1,8,0.9462084084625533,0.12162162162162163
CN(Cc1ccncc1)C(=O)c1ccc(F)cc1O,8,0.9200291838621097,0.5
CC(=O)[CH]CCN1CCCCCOc2ccccc2NCC1,8,0.9275703281780385,0.12857142857142856
COC1CC=NC=C1N1C=CCCN(c2ccc(=O)[nH]c2)CC1,8,0.9228839112767772,0.09210526315789473
Cc1ccc(C(=O)N(C)Cc2ccncc2)c(O)c1,8,0.9168518829765429,0.5111111111111111
COc1ncccc1N1CCCCN(c2ccc(=O)[nH]c2)CC1,8,0.937187356911876,0.11940298507462686
COc1nnccc1N1CNC(C2=CCCOC=C2)CCCC1C,8,0.9192884131077368,0.0875
Cc1nn2c(c1CNc1ncccc1Br)CCC2,9,0.947907070236927,0.14634146341463414
CC(=C1CCCCCOC1)c1ccc(=O)n(CC(=O)NC2CC2)n1,9,0.9142115453066233,0.410958904109589
CCn1nc2c(CNc3ncccc3Br)c1CC2,9,0.9442873988568826,0.15
CC(=C1C=CCCCOC1)c1ccc(=O)n(CC(=O)NC2CC2)n1,9,0.9116838476000038,0.4
CCNC(=O)Cn1nc(-c2ccccc2Cl)cc1C,9,0.9338557392087294,0.24324324324324326
COc1cccc2c1C1(C)CC2c2cc1nn(CC(=O)NC1CC1)c2=O,9,0.9096808957077581,0.4520547945205479
CCNC(=O)Cn1nc(-c2ccccc2Cl)cc1CC,9,0.920585293631038,0.24
CCCc1cc(C2=CCCC=C2Cl)nn1C(=O)NCC,9,0.9196106753812074,0.14814814814814814
CCNC(=O)Cn1nc(C2=CCCC=C2Cl)cc1CC,9,0.9072356191145248,0.20512820512820512
COc1cccc2c1CC1CC2c2cc1nn(CC(=O)NC1CC1)c2=O,9,0.9100401094606722,0.4788732394366197
COCC(=O)N1N=CCC(CNc2ncnc3sccc23)=C1C,10,0.9087355633178282,0.4857142857142857
COC1CCC(CNc2ncnc3sccc23)=C(C)C1=O,10,0.9406417034804287,0.45588235294117646
CC1=NCCC(C)OC=C1CNc1ncnc2sccc12,10,0.9451571183602713,0.39436619718309857
CC1=NCOC(C)OC=C1CNc1ncnc2sccc12,10,0.944020992684128,0.39436619718309857
CC1OCC(CNc2ncnc3sccc23)CN=NNO1,10,0.9003908116260204,0.3333333333333333
C[CH]CNC(=O)Oc1ccc(F)c2c1cc(C)n2C(=O)OC,11,0.9460251628867933,0.3230769230769231
CC=CNC(=O)Cc1ccc(F)c2c1cc(C)n2C(=O)OC,11,0.9481862583781525,0.2647058823529412
CC=CNC(=O)Oc1ccc(F)c2c1CN2C(=O)OC,11,0.9035152625444839,0.25757575757575757
C1=C(n2cccn2)NCN(CCCC2OCOc3cccc2c3)C1,12,0.9144556720072725,0.30120481927710846
C(=C1CN(CCC2Cc3cccc(c3)OCO2)CCN1)n1cccn1,12,0.9220021832186548,0.27906976744186046
c1cc2cc(c1)OCCC(CCN1CCN[C@@H](Cn3cccn3)C1)C2,12,0.9059843643616396,0.34146341463414637
C=C1C=CC=CC1CCCN1NCCCn2ccc1n2,12,0.9128665878228668,0.14772727272727273
c1cc2cc(c1)C(CCCN1CCC(n3cccn3)NC1)OCO2,12,0.913917773566247,0.2823529411764706
c1cc2cc(c1)OCC1CCO[C@@H](Cn3cccn3)CNCCC1C2,12,0.9118215814584648,0.32926829268292684
c1cc2cc(c1)OCC1CCOC(Cn3cccn3)CNCCC1C2,12,0.9118215814584648,0.32926829268292684
C1=Cn2ccc(n2)N(CCCC2OCOc3cccc2c3)NC1,12,0.9401496036782947,0.20224719101123595
c1cc2cc(c1)C(CCCN1NCCCn3ccc1n3)OCO2,12,0.9394476475299108,0.2159090909090909
C(=C1CN(CCC2CCOc3cccc(c3)C2)CCN1)n1cccn1,12,0.9305280540627214,0.25
C1=C(n2cccn2)NCN(CCC2CCOc3cccc(c3)O2)C1,12,0.9330552958860315,0.2804878048780488
C1=C(n2cccn2)NCN(CCC2Cc3cccc(c3)OCO2)C1,12,0.9300989316772966,0.2857142857142857
c1cc2cc(c1)OCCC(CCN1CCNC(Cn3cccn3)C1)C2,12,0.9059843643616396,0.34146341463414637
C1=C(n2cccn2)NCN(CCC2CCOc3cccc(c3)C2)C1,12,0.938551579187554,0.2558139534883721
c1cnn(C[C@H]2CNCCCOc3ccc4cc3OCC4CCO2)c1,12,0.9059523187096599,0.3974358974358974
[CH]1CN(CCCC2OCOc3cccc2c3)CNC1n1cccn1,12,0.9133863672133475,0.26744186046511625
C1=CN2C=C(CC2)NCN(CCCC2OCOc3cccc2c3)C1,12,0.9202520326461683,0.2247191011235955
COc1noc2c1C(Cc1ccccc1)=CCC[CH]CNC2=O,13,0.9460250172669056,0.2328767123287671
COc1cc(C(=O)NC2=CC=CCC2Cc2ccccc2)on1,13,0.9213226903033428,0.4838709677419355
COc1cc(C(=O)NC2=CC=CCC2Oc2ccccc2)on1,13,0.9186229281066421,0.559322033898305
COc1cc(C(=O)NC2=CCCC=C2Cc2ccccc2)on1,13,0.9203698700584698,0.5263157894736842
COC1=NO[C@@H](C(=O)Nc2ccccc2Cc2ccccc2)C1,13,0.94420561017752,0.29850746268656714
COc1cc(C(=O)Nc2cc3ccc2COCC=CC=C3)on1,13,0.9427015378210669,0.453125
COc1cc(C(=O)Nc2cc3ccc2CC=CC=CC=C3)on1,13,0.9403279624187926,0.48333333333333334
COc1cc(C(=O)NC2=CCCC=C2Oc2ccccc2)on1,13,0.9182470360845472,0.6296296296296297
COc1cc(C(=O)Nc2ccccc2OC2=CCCC=C2)on1,13,0.9136578987755928,0.6727272727272727
COC1=NO[C@@H](C(=O)Nc2ccccc2Oc2ccccc2)C1,13,0.9412099443627674,0.4827586206896552
COc1cc(C(=O)Nc2ccccc2CC2=CCCC=C2)on1,13,0.9130815934695972,0.5245901639344263
COC1=NO[C@@H](C(=O)Nc2ccccc2OC2=CCCC=C2)C1,13,0.9273390518959164,0.32857142857142857
COc1noc2c1C(Cc1ccccc1)=CCCC=CNC2=O,13,0.9439952711494942,0.2328767123287671
COC1=NO[C@@H](C(=O)NC2=CCCC=C2Cc2ccccc2)C1,13,0.9296613127281935,0.2676056338028169
COc1noc2c1C(Cc1ccccc1)=CCC[CH][CH]NC2=O,13,0.9452747886753685,0.2328767123287671
COc1cc(C(=O)NC2=CCC3C=CC=CC=CCC2C3)on1,13,0.9288421613343759,0.3939393939393939
COc1cc(C(=O)NC2=CC3C=CC=CC=CCC2=CC3)on1,13,0.9299352221289594,0.3939393939393939
COc1cc(C(=O)NC2=CC=CCC2OC2=CCCC=C2)on1,13,0.9043600482997093,0.37681159420289856
O=C(NC1=CC=CCC1Cc1ccccc1)C1=CCOC=NO1,13,0.9298815245546218,0.19736842105263158
COCCc1nccccc(=O)[nH]n2cccccc-2s1,14,0.9474489249009155,0.20833333333333334
CCC1C=NN=C(CC(=O)Nc2ccccc2Cl)S1,14,0.9228444253451181,0.34375
CCCc1nnc(CC2C(=O)NC=CC=CC=C2Cl)s1,14,0.9300080472864376,0.2923076923076923
N#Cc1cc2ccc1CCN(CCCn1cccc1O)CCC2,15,0.9444864534242853,0.10526315789473684
C=C1CCN(CCCn2ccnc2O)Cc2cccc1c2C#N,15,0.9429820566005979,0.1111111111111111
N#Cc1c2cccc1CN(CCCn1cccc1O)CCC2,15,0.9432995537523983,0.10810810810810811
CC1CCN(CCCn2ccnc2O)Cc2cccc1c2C#N,15,0.9428160419096323,0.12345679012345678
Cn1ccc(NCc2cccccccoc#cnc2)n1,15,0.9389338541259025,0.3442622950819672
Cn1ccc(CNC2=CC=CC=CC=COCCN=C2)n1,15,0.9247227782202392,0.23880597014925373
N#Cc1cc2ccc1CC1N(CCCn3cccc3O)CCC21N,15,0.9015568528837168,0.0975609756097561
N#Cc1cc2ccc1CC1C2CCN1CCCn1cccc1O,15,0.9447202257494561,0.1
Cn1ccc(NCc2cccccccoccnc2)n1,15,0.9383751865562296,0.3559322033898305
CC1CCN(CCCn2ccnc2O)CCc2ccc1cc2C#N,15,0.9389705235012531,0.12195121951219512
[11CH3]Oc1ccc2c(c1)CCCN(CCCn1cccc1O)CS2,15,0.9084397832847677,0.14102564102564102
CC1CCN(CCCn2cccc2O)Cc2cccc1c2C#N,15,0.9406615379139137,0.11538461538461539
N#Cc1cccc(N2CCCc3c(Cl)ccc(O)c32)c1C[NH],16,0.9168013674432903,0.46551724137931033
N#Cc1cccc(N2CCCc3c(Cl)cccc32)c1C[NH2+],16,0.9264956494208406,0.4107142857142857
N#Cc1ccccc1C[N+]N1CCCc2c(Cl)ccc(O)c21,16,0.9446400690996862,0.3770491803278688
N#Cc1cc#ccc1C[N+]N1CCCc2c(Cl)ccc(O)c21,16,0.9477011809572853,0.36507936507936506
N#Cc1ccccc1C[NH+]N1CCCc2c(Cl)ccc(O)c21,16,0.9122642668496047,0.3770491803278688
N#Cc1ccc(N2CCCc3c(Cl)ccc(O)c32)cc1C[NH+],16,0.924710538551072,0.4482758620689655
N#Cc1ccccc1CCN1CCCc2c(Cl)ccc(O)c21,16,0.9343171713055283,0.38333333333333336
N#Cc1ccccc1CON1CCCc2c(Cl)ccc(O)c21,16,0.9358416511303279,0.3770491803278688
N#CC1=CCCC(N2CCCc3c(Cl)cccc32)=C1C[NH2+],16,0.9124615388860082,0.3492063492063492
N#Cc1ccccc1C[N+]N1NCCc2c(Cl)ccc(O)c21,16,0.9128528967892067,0.2878787878787879
CC1=CC=C(C#N)C1CON1CCCc2c(Cl)ccc(O)c21,16,0.9222293498055403,0.3333333333333333
N#Cc1cc#ccc1CNN1CCCc2c(Cl)ccc(O)c21,16,0.9146680359059516,0.4098360655737705
N#Cc1cc#ccc1CON1NCCc2c(Cl)ccc(O)c21,16,0.9110362182573882,0.27941176470588236
N#Cc1ccc(N2CCCc3c(Cl)ccc(O)c32)cc1C[N+],16,0.9213705349808606,0.4482758620689655
N#Cc1ccccc1CCN1NCCc2c(Cl)ccc(O)c21,16,0.9141916752509369,0.2923076923076923
CC1NOCC(Cc2ccccc2)C(=O)N1c1ccccc1,17,0.9466912047790472,0.13114754098360656
CCCN1NCC(C)N(Cc2ccccc2)c2cnccc2O1,17,0.9396482024166387,0.16176470588235295
CCCN1NCC(C)N(Cc2ccccc2)c2ccccc2O1,17,0.9333991509605357,0.1746031746031746
Cc1ccccc1CC1CONC(=O)N(c2ccccc2)C1=O,17,0.9481128261992992,0.1076923076923077
CCc1ccccc1CC1C[CH]NC(=O)N(c2ccccc2)C1=O,17,0.9328896694245946,0.1111111111111111
O=C1NOCC(Cc2ccccc2)C(=O)N1c1ccccc1,17,0.9465769308252574,0.13559322033898305
O=C1N[CH]CC(Cc2ccccc2)C(=O)N1c1ccccc1,17,0.9447288075332605,0.13793103448275862
C=CC1=CN2CCCCC(Cc3ccccc3)[C@@H](C1)NC2=O,17,0.9016194315151643,0.2222222222222222
CCCN1NCC(C)[C@H](Cc2ccccc2)c2cncnc2O1,17,0.9404051547122148,0.14285714285714285
ON1CN(c2ccccc2)CCCCC(Cc2ccccc2)CO1,17,0.9203856820756282,0.18032786885245902
CCCN1NCC(C)C(Cc2ccccc2)c2cncnc2O1,17,0.9404051547122148,0.14285714285714285
O=C1CC[CH]NC(=O)N2C1=CC=C[C@H]2Cc1ccccc1,17,0.9054927561072303,0.12307692307692308
O=C1C(Cc2ccccc2)CONCCCCN1c1ccccc1,17,0.9425831700030444,0.140625
O=C1N[CH]CC(Cc2ccccc2)S(=O)N1c1ccccc1,17,0.9466163663924934,0.13333333333333333
O=C1NOCC(Cc2ccccc2)CCCCN1c1ccccc1,17,0.9201346842288886,0.18032786885245902
CC1N[CH]CC(Cc2ccccc2)C(=O)N1c1ccccc1,17,0.9406401644017444,0.13114754098360656
CCCN1NCC(C)N(Cc2ccccc2)C2=CN=C=C[C@H]2O1,17,0.9271350934379,0.1232876712328767
O=C1C(Cc2ccccc2)CON(O)CN1c1ccccc1,17,0.9455621732688784,0.13114754098360656
CC1OCN(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,18,0.91697831676367,0.5409836065573771
CC(C)OCc1ccccc1NC(=O)N1CCn2ncc3c2C1C3,18,0.9395492318947323,0.21686746987951808
CC1=CCOc2c(NC(=O)CN3CC(C)C[CH]OC3=O)cccc21,18,0.9252601583233802,0.24691358024691357
O=C1C(Oc2ccccc2)=CCCC1N1CCCCCNC1=O,18,0.9330480172420402,0.2328767123287671
CC1Oc2ccccc2C(=O)N(Cc2cc(C(C)C)[nH]n2)O1,18,0.9462791839288192,0.175
CC1CCNC(=O)N(C2CCC=C(Oc3ccccc3)C2=O)C1,18,0.9330285418935242,0.2465753424657534
CC1=CCOc2c(NC(=O)CN3CC(C)CCOC3=O)cccc21,18,0.9251529924183106,0.25
CC(C)OCC1=CCCC=C1NC(=O)N1CCn2ncc3c2C1O3,18,0.9198352447288634,0.14606741573033707
CC(C)OCc1ccccc1NC(=O)N1CCn2nccc2C1=O,18,0.9353456733806289,0.22784810126582278
O=C1C(Oc2ccccc2)=CCCC1N1C=CCCCNC1=O,18,0.9331506332660364,0.22972972972972974
CC1CN(Cc2cc(C(C)C)[nH]n2)C(=O)c2ccccc2O1,18,0.9476429960631906,0.1728395061728395
CC(C)OCc1ccccc1NC(=O)N1CCn2ncc3c2C1O3,18,0.9368558177460284,0.2
CC1C[CH]OC(=O)N(CC(=O)Nc2cccc3c2OC=CC3C)C1,18,0.9239226487599216,0.25316455696202533
CC(C)OCc1ccccc1NC(=O)N1CCn2nc3cc2C31,18,0.9441296620922286,0.20987654320987653
CC1OC(=O)N(CC(=O)Nc2ccccc2Oc2ccccc2)C1=O,18,0.9045182102295366,0.603448275862069
